20000
6.43	-17.7
31.8	17
22.6	-12
-8.01	-13.4
-0.68	-5.43
0.957	-0.837
-13.6	-21.1
-14.5	-14.1
-5.64	-10.7
6.98	-3.75
-0.359	20.8
-16	-13.3
-10.7	-10.2
11.4	-4.67
20.4	0.125
-11.1	-3.04
-12	-6.7
0.582	11.1
10.7	6.8
-16.4	-12.6
45.7	29.5
41.1	15.3
17.6	12
-8.11	-14.3
27.8	22.9
-6.6	-2.71
-20.4	3.16
31.8	2.43
-30.8	-7.24
-6.59	8.58
20.3	-0.313
-33	14.7
20.4	7.04
39.5	8.51
-0.724	5.99
8	-0.588
25.4	2.56
3.09	4.11
13.6	-18.6
4.61	-2.57
-2.9	-4.37
-18.9	-19
-14.7	-5.34
24.5	11.1
7.23	14.5
9.11	9.8
-42	-0.332
12.9	0.421
3.94	14
-13.5	-2.64
-6.9	7.34
-24.9	-3.4
-15.4	-20.2
2.97	0.746
-3.22	-0.65
25.9	18.6
-27	0.599
-54	-29.4
11.1	11.3
20.2	-7.44
-0.445	-7.56
-1.37	0.0434
-19.5	-14.5
9.38	9.72
18.8	1.89
52	9.03
9.9	13.7
25.3	17.2
3.02	14.9
-20.7	-30.3
-32.1	-16.1
-45.7	-18.4
11	-6.12
11.2	3.72
-19.2	0.937
22.4	4.97
48.7	21.5
23.5	5.82
-3.97	5.54
-17	11.8
-38.5	-8.03
-2.74	-6.79
-32.4	-28.4
-23.5	-4.74
7.83	-2.3
11.3	-7.39
-19.9	8.35
-22.3	6.43
18.7	11.1
4.09	10.1
34.9	8.1
-34.6	-6.91
23.4	-7.16
8.77	7.98
-10.1	5.7
-30.3	9.87
16.3	1.15
7.76	11.1
29	3.07
33.1	33.1
21.2	2.85
15.8	1.36
-11.4	-13.9
-10.2	2.62
6.84	-22.6
21.1	17.4
-40.9	-10.2
-21.5	-1.45
-7.71	-19.2
38.3	12.6
14.3	0.267
9.51	-4.37
18.4	5.91
16.2	5.42
31	-0.862
10.1	-4.77
34.1	11.3
6.93	15.6
-15.2	-22.6
-30.5	-9.38
17.2	-2.81
26.9	-0.916
21.6	6.26
0.634	-0.00582
-3.83	2.65
33.6	27.2
-15.2	-20.4
-20.5	-7.56
-14.6	-1.33
-16.4	-26.5
4.67	4.07
-12.8	0.669
-0.459	-7.88
42	25.4
13.9	16.3
36.4	1.74
1.3	-8.77
7.76	-4.24
18.5	6.76
57.8	22.3
-36.5	-9.86
-21.5	-8.58
0.433	7.83
21.7	14
7.62	-3.64
16.3	-27.2
-31.5	-15
-26.7	-18.2
27.7	19.5
27.7	16.5
-10.6	6.3
36.5	10.8
8.46	-7.66
-55.4	-15.9
-16.7	-20.3
-18.2	-6.96
8.03	-12.6
-28.4	-22.4
-40.7	-28.9
-34.4	-22.6
14.9	1.76
-34	-3.11
-35.6	-7.99
-4.82	4.46
1.69	8.54
-29.6	-14.3
-7.71	-21.3
38	6.77
27.8	10.2
5.06	-13.5
-35.5	-3.87
-24.3	-5.87
16.5	11.8
-27.7	-10.5
38.8	9.62
-51.8	-1.36
-7.54	11.3
28	4.49
-19.4	-3.31
-10.4	-3.05
2.19	8.85
19.5	20
7.81	8.46
-11.8	6.28
14.1	-13.9
9.24	-20.6
35.1	-9.02
-20.7	1.75
48.3	-3.88
-44.8	-11.6
-29.3	-12.1
9.29	7.65
-22	-17
7.27	-2.24
-16.5	2.01
22.6	-0.00875
19.7	17.1
60.5	31
3.97	3.89
23.8	9.2
22.5	4.8
17.5	-12.8
-21.5	-10.7
-29	-29
-19.5	-6.39
13.6	1.75
25.2	6.32
3.87	17.2
-53.4	-21.6
15.8	9.68
17.6	-5.07
-15.7	-7.49
14.8	-16.8
-21.3	-0.73
25.5	5.83
-24.1	2.33
-16	-6.14
10.6	-2.37
37.2	16.2
-7.6	-15.8
-31.7	-22.1
48	22.5
-7.22	-4.32
-7.52	4.85
23.5	15.9
-48.4	-21.2
4.36	28.6
-18.9	-2.67
-7.82	-10.9
21.9	-0.54
37.2	26.4
-30.5	-7.8
-0.932	4.99
26.4	24.7
-27.2	-14.5
8.94	-19.3
-12	6.72
-37.9	-13.6
-54.3	-8.81
-4.06	2.16
25.4	30
-20	-6.86
-46.4	-28.4
48.5	24
-7.08	-8.82
33.6	15.8
-14.2	-3.67
29.6	19.9
-48.3	-30.5
-17.1	8.86
-30.3	-5.72
11.6	17.3
-31.1	-14.4
26.4	5.75
-9.49	12.7
27.6	5.69
-33.3	-0.859
-60.5	-37.1
65.5	28.4
10.4	8.99
-31.1	-11.9
45	12.8
30.8	18.7
-27.4	1.58
-72.4	-31.9
-20.4	-9.79
-5.35	-8.23
24	25.6
-17.3	-9.55
-34.6	-7.48
22.5	33.8
-24.4	-16.5
1.08	-2.06
-36.4	-7.29
19.7	-0.233
-22.5	-6.59
3.62	8.93
-18.7	-1.38
-17.6	-7.48
-3.86	5.32
61.2	35.7
44	6.52
72.4	10.9
-15.8	5.66
37.3	15.3
5.92	13.9
-28.5	-29.9
11.3	-2.87
-4.24	-10.7
2.21	6.62
-30.2	-35.4
-4.36	4.5
21.7	9.82
-20.6	-12
46.4	9.75
-45.7	-8.04
22.5	8.42
42.6	22.3
-5.77	5.02
-24.8	-3.56
-3.2	4.57
53.8	5.32
-18.3	8.18
10.6	0.0626
42.1	23.2
14.5	19.7
-48.6	-12.1
40.9	6.59
4.44	-3.07
-22.8	-3.99
-30.2	-6.51
-2.05	-8.09
-43	-22
14.4	1.83
24.4	-3.98
-37.4	-13.3
-3.66	-1.11
-18.8	28.7
-34.2	-7.08
37.5	-6.39
5.04	-3.29
19.6	20.5
-8.1	-30.1
16.9	3.24
-21.1	2.96
20	-7.28
-14.3	-16.6
5.01	-2.43
-16.1	7.19
-23.6	11.9
10.9	-0.805
-34.1	-10
3.8	18.7
55.5	31.5
-33.3	-14.5
-46.9	-22.5
-21.2	6.02
14	9
-34.4	-2.69
27.7	7.31
36.8	26.2
-17.2	-23.8
49.7	3.62
-7.7	-14.6
13	6.03
-18.6	-12.3
-29	-18.2
0.599	-20.1
-19.4	-6.27
14.6	1.92
0.155	3.19
-49.7	-11.2
9.87	4.91
-23.2	-12
-29.2	-21.9
-19.8	-10.9
22.2	7.62
-19	10.2
1.13	0.261
2.53	-0.896
28.1	22.2
4.15	0.122
9.55	5.49
-16	-15
-3.64	-6.81
45.3	-4.1
13.3	2.05
21.1	2.4
22.5	22.9
8.79	-19.9
-20.2	-24.2
-44.6	-15.9
1.19	3.18
30.1	14.4
18.2	7.6
5.66	25.2
-6.24	6.32
23	13.4
36.2	20.6
29.2	-2
-6.75	-21.4
-28.7	-1.06
38.5	12.7
9.82	5.64
1.53	-4.84
-24.8	-6.2
24.4	26.4
-33	-8.3
46.8	7.66
56.6	13.6
-22.9	-4.87
-16.9	-16.2
17.2	1.43
39.3	35.2
-12.8	-10.6
-15.5	-5.92
38.1	20
21.9	13
41.6	9.76
1.54	-5.58
-1.5	-6.71
13.5	16.2
17.1	31.7
-36.8	-25.1
39.2	23.9
17.7	5.65
-35.7	-8.36
52	26.5
29.6	12.4
7.21	-0.624
58.3	39.1
19.5	6.68
10.7	-0.546
-2.7	6.75
31.7	8.49
-19.9	-26.7
-0.228	-9.45
-29.5	-49.6
26.3	29.1
-3.01	-5.67
-49.9	-10.3
58	6.61
26.8	0.916
-19.2	-16.4
43.7	26.9
13.5	-4
27.4	24.2
-27.5	-22.6
-15.9	-4
38.6	7.21
53.4	17.9
10.6	5.08
11	-1.92
-27.7	4.24
-38.9	-9.74
46.2	0.153
1.03	-3.73
-0.111	8.27
-17.9	-15.5
20.4	10.6
3.71	8.81
37.8	19
20.2	21.5
2.86	10.8
2.99	2.01
19.9	12
-2.29	-7.34
2.56	14.1
-27.3	-26.7
-45.6	-22.9
-42	9.66
7.09	9.44
5.52	5.67
10.2	5.91
-1.86	-3.38
18.2	10.2
-29.4	2.09
17.1	12.4
-19.2	5.22
3.05	9.24
31.3	23.2
-25.4	-24
-30.5	-3.56
-45.7	-19.5
-28.2	-8.21
50.6	0.47
26.8	19.5
-11	-6.47
8.27	11.1
-39.3	-37.2
25.8	16.9
-32.4	-19.7
-0.264	0.201
50.6	-0.0671
6.91	-6.59
5.72	3.58
-11.5	9.52
-15.4	1.04
15.5	7.04
10.2	8.45
49.3	13.7
31.4	23.2
-25.3	-9.05
-13.1	-10.5
-3.84	-1.68
-9.82	-12.8
35.2	-0.144
-41.9	-26.2
-4.06	-9.54
-16.2	-9.37
19.2	-0.227
-31	-17.5
30.1	9.27
28.5	16.8
-11.9	-2.03
15.3	9.26
-9.36	-1.95
-32.1	-21.5
-5.06	24.3
-6.63	15
-34.6	-11.9
0.341	9.23
26.8	38.7
-29.7	-19.6
6.45	-1.55
-27.3	-6.6
-27.9	-16.5
-41.3	-31.7
-12.3	-3.28
26.6	16.2
18.6	12.4
-42	-20.2
-1.68	-12.9
-5.12	14.1
-7.27	1.1
-37.7	-5.83
-32.9	-23.1
-13.7	6.91
16.1	12.4
0.828	13.9
-13	-22.6
-5.28	-1.5
22.7	-7.58
17.8	2.34
-55.2	-14.6
-44.6	13.8
-29	-10.3
44.6	15
30.5	21.6
2.22	8
22.5	17.9
-20.1	3.92
0.5	17.8
-18.3	-11.5
-50	-17.9
53.5	9.86
-5.82	7.28
25.2	-7.88
22.1	13.4
-23.1	5.01
33.3	10.9
62	19.6
-10.2	-4.08
14.7	5.35
15.3	22.1
3.61	-21.4
-17.8	-17.4
4.76	-25.2
-3.55	-9.87
33.7	27.3
1.6	-12.3
-11.2	2.42
61.8	30.4
-32	-1.3
3.74	-9.61
-56.9	-12.3
16.8	7.74
-18.3	-21.8
12.2	5.87
-24.4	-12.6
-54.2	-11.8
25.3	-5.3
-33.2	5.43
10.6	8.35
30.9	4.92
-15.4	12.7
14.3	9.43
-8.07	19.8
-7.67	3.08
9.82	-3.77
-37.4	0.0224
20.9	11
48.1	15.6
49.8	27.9
18.1	32
-14.7	-21.5
-21.1	-4.7
-0.699	-8.38
-9.53	-22.3
-8.31	6.98
-66	-39.9
-18.3	-12.2
-3.19	0.442
13.8	-7.42
-3.63	-21.8
-0.476	-1.17
58.7	28
40.2	16.8
-8.45	-20
25.7	12.9
30.7	22.7
13.5	-2.74
-39.6	-9.96
28.4	-2.78
7.05	16.2
7.2	-5.92
-29.9	-21.4
-47.9	-7.69
11.8	10.6
-6.06	-19.5
-22.5	4.68
15.3	12.3
31.2	24.6
-69.6	-17.6
-6.26	5.32
-30.2	-11.7
6.27	-9.17
-15.9	12.8
6.4	-9.73
-20.5	-14.8
-9.75	-19.4
1.71	-15.9
19.1	1.72
13.8	-0.617
21.8	3.72
0.817	-1.91
45.5	20.2
2.27	-17
8.08	15
-25.2	-20.2
-13.4	0.272
20.1	-3.32
6.31	5.1
57.8	24.1
12.6	17.2
33.7	17.2
0.414	25
2.07	-1.75
14.6	25.3
13.2	13.4
44.4	32.6
23.8	9.59
9.12	-18.5
-50.8	-3.84
-8.15	-14.4
13	22.7
11.3	-8.44
10.2	-8.02
17	20.9
-68.1	-24.8
34.9	4.96
-46.6	-28.5
7.31	-4.9
0.618	32.7
-31	-11.8
-22	-13.2
9.38	-21.7
13.7	15.9
-34.4	-22.1
-54.5	-21.6
-47.9	-26.9
-6.44	2.12
1.6	4.27
-31.2	-12
-6.51	-17.1
-29.2	-22.1
8.02	17.2
14.2	-4.96
23.6	8.18
-2.4	-0.298
-34.4	1.12
-17.4	-4.58
-41.3	-10.6
16	17.5
-13.4	16.9
-4.45	12.6
13.4	16.6
-17.7	-12.4
24.6	4.98
26.7	13.1
1.84	-21.4
-28.1	12.7
55.3	10.2
-8.16	-3.69
4.77	0.0421
4.44	12.2
-19.4	-5.51
12.7	3.56
16.4	-7.18
-2.54	12.6
10.1	5.3
8.5	9.88
-30.2	-16.4
-13.1	3.86
-22.9	-14.2
4.16	8.11
17.4	-2.97
2.17	-2.7
33.2	17.4
-52.7	0.436
-17.9	-35.6
12.7	15.2
4.88	17.3
17.1	19
14.7	7.76
-32.5	-20.6
-42.7	-20.3
-28.8	4.42
4.5	-7.04
15.4	11.9
-6.97	-10.8
3.15	6
33	18.2
5.82	-11.6
22.6	9.43
36.9	31.7
32.8	16.6
-7.37	-7.05
-28.5	-39.4
32.2	14.9
-0.424	-1.32
-4.62	-8.21
33	16.3
10.9	-13.8
-0.18	-5.63
-4.47	-11.2
-22.4	-11.4
18.8	11.2
38.5	31.2
-1.74	-4.03
15.2	6.24
31.9	11.5
29	13.5
-13.4	22.7
-15.1	6.43
43.4	5.43
-22.9	-9.9
-12.7	-9.58
16.4	2.58
-9.18	-7.8
3.5	13.2
2.7	-7.63
-28.2	-7.34
-1.55	1.22
55.5	16.4
-9.59	-15.5
2.56	18.5
-14.5	-7.26
-33.3	-5.43
42.8	21.9
9.17	-0.564
7.84	-18.2
10.4	-21
-16.1	-8.04
-51.3	-16.4
-3.2	1.16
26	12.4
-12.6	8.3
10	0.845
35	2.31
-10.5	-6.25
24.7	19.3
-46.2	-10.8
-9.68	-12.1
7.89	-6.33
0.487	-2.55
-28	-23.2
17	13.7
14.4	7.55
3.57	-2.31
16.7	28.8
-44.5	-11
24.6	16
-11.8	-4.63
15.9	9.7
5.72	19.3
-36.3	-14.8
4.63	9.02
72.3	23.9
9.79	1.6
-8.08	1.99
-6.07	-12
18.1	20.9
-48.1	-20.6
20.3	-3.91
2.9	5.39
2.11	19.9
54.3	35.7
9.41	-19.1
47.9	22.2
33.5	8.19
-31	-11.5
28.4	13.2
26.2	-3.23
-1.31	-18.3
23	28.1
14.6	18.4
-16.6	-11.1
-29.2	-11
15.2	8.09
44.5	10
-42	-21.3
24.7	1.01
17.8	-1.43
15	25.7
18.7	-13
-3.9	2.86
45.7	29.3
18.6	-3.26
18.7	-8.25
-31.2	-14.7
25.9	30.3
17.9	11
27	9.2
-26.2	-21.5
18.5	17.1
-36.6	-28.4
43.6	-1.43
16.9	19.1
3.39	1.64
-30.1	-6.81
-8.34	-0.246
-14.3	-9.4
-25	10.4
-18.2	-24.9
19.1	14.5
-20.3	4.37
-4.39	-0.128
-25.4	13.2
27	12.8
-46.6	-20.2
-21.7	-9.21
-13.5	-8.3
-22.9	-8.27
20.9	1.97
-6.36	-18.7
32.8	-0.361
24.6	0.451
7.85	14.7
-10.4	9.97
-32.8	-27.5
-14.4	-12.6
20.9	3.17
3.04	-8.9
63.8	33.1
-0.585	2.61
11.6	-10
-28.8	-0.259
7.29	4.49
-11.2	14.4
9.5	9.61
-9.41	-23.9
3.93	5.89
1.8	-16.6
-3.89	4.77
-51.7	-22.7
10.2	12.1
-0.401	2.21
55.5	30.5
14.3	-2.25
-18.9	-5.39
16.3	-0.918
11.8	-2.07
10.2	-4.16
19.8	9.72
-39.6	-26.4
50	30.3
-16.5	-11.9
47.3	5.99
89.2	50
-9.3	3.2
0.865	8.66
-3.92	-6.72
43.4	11.7
6.87	-10.9
-1.99	-3.25
4.19	0.51
-19.1	-6.52
10.8	12.7
-16	-9.51
47	17.5
-14	-4.47
21.9	12.5
-59.5	-31.4
-52.5	-23.4
4.12	-2.84
-15.1	0.287
-2.97	1.79
-34.9	-5.08
12.9	-7.45
-24.7	-21.5
-30.7	-4.57
4.28	7.24
-5.36	-3.79
29.6	20.9
-11.7	25.5
14.8	3.51
15.3	5.66
-19.3	0.178
26.7	-2.87
9.26	-1.71
67.2	39.9
41.6	11.3
-3.92	-6.95
26.2	7.05
-30.7	-25.5
-1.33	2.17
33.6	-7.68
16.3	-0.719
10.8	-5.06
44.9	7.94
-30.2	-16.1
-51	-25.9
-17.8	-9.83
-1.39	-3.49
-8.82	2.96
-9.17	6.93
-12.3	-20.2
53.4	0.831
-39.6	-10.6
11.4	6.98
-18.5	-3.87
33.4	16.2
59	47.3
42	3.62
16.1	-6.48
-12.1	3.87
-26.4	5.19
38.3	12.7
-19.1	8.79
-46	-13.1
-43.6	-23.5
41.4	31
-41.6	-21.6
9.53	-19.3
-7.02	-4.61
-27.5	-12.2
-56.6	-32.4
19.5	21.8
-1.01	-11.5
4.11	17.4
1.45	-0.94
-16.4	-7.33
32	15.1
-58.4	-13.7
22.6	29.7
-59	-36.9
10.7	-3.07
-19.6	-1.94
-44.3	-27.3
19.2	1.04
33.8	15.1
18.4	-1.33
-18.2	-10.7
5.42	15.4
-6.24	-10.8
-3.06	-2.5
20.1	-15.9
-37.8	-23.4
-6.85	6.91
-14.9	1.48
-54.5	-27
-15	-15.1
2.44	10.2
-11.9	-11.1
-25.5	0.612
39.8	19.9
11.7	18.6
6.5	17.2
29.4	-4.3
-7.85	1.4
21.9	15
25.4	-7.2
-13.2	1.85
8.3	-9.32
34	34.4
-2.89	-7.86
-27	-17.1
-46.4	-11.7
28.4	-7.72
36.4	22
-35.1	-16.9
-4.32	-6.85
-1.31	-0.132
-51.6	-14.8
-51.8	-23.9
-19.5	0.975
-6.46	-4.39
-2.84	-8.05
2.75	-7.21
31	-6.02
-1.88	4.89
-24.2	-11.5
47.8	-3.15
-34.4	-5.66
-2.35	2.67
16.4	11.2
11.5	-8.74
2.39	-11.8
-1.65	-16.6
39.2	6.72
4.46	2.03
28.7	17.5
1.2	8.33
3.55	2.57
20.1	-14.9
20.8	6.83
7.09	22
-2.65	2.96
-9.23	17
-3.72	8.55
59.8	24
15.5	0.463
10	12.6
-10.7	-5.26
-41.8	7.74
12	8.32
-7.98	4.81
7.4	3.9
33.2	13.9
-18.2	-13.3
3.57	-9.4
-16.6	-1.84
0.337	-13.2
-34.7	-3
-20.8	-11.1
-35.6	-46.5
8.5	8.9
-36.2	-16.7
-6.82	-23.3
-24.9	-13.7
-41.5	-27.5
14.2	13.1
20.2	10.9
-28.4	-40.1
2.8	-6.55
-6.92	-0.829
12.7	22.9
15.4	9.07
6.08	-12.4
-5.64	11.9
-11	-9.49
-20.4	-21.8
-16.8	-26.2
18.4	-2.21
8.28	-5.64
-19	-19.9
23.3	6.7
-30.6	-5.21
-1.06	5.68
-28.1	-8.12
27.7	9.16
-24.3	-1.68
19.3	-8.63
44.6	15.7
17.5	16.7
13.6	-5.81
-11.2	12
32.8	9.35
21.2	20.7
-12.3	8.91
36.8	23.9
1.2	0.0261
-24.6	5.06
-5.94	-22.8
-6.9	13.3
-44	-9.74
-0.633	-2.17
47.7	18
-5.15	3.54
-11.8	15
-0.503	15.8
-1.81	4.27
18.3	-6
-7.25	-7.66
42.7	15.4
62.5	4.44
10.5	18
8.05	17
39	12.5
16.8	16.8
-36.3	-13.8
19.7	6.76
-7.63	-0.809
9.13	5.57
-62	-22
-7.4	6.56
60.1	36.9
19.4	4.45
-1.59	-2.37
-6.81	9.5
-41.8	-7.35
-31.8	-19.4
9.38	7.04
-1.6	7.51
-30.5	0.00121
11.1	-4.54
-16.8	2.22
-4.98	-12.6
8.76	10.4
-8.8	-12.6
-25.6	4.42
-36.8	-21.5
-15.5	-19.3
-33.7	-11.2
23.4	3.47
39	18.2
16.6	-6.51
-42.9	-30.7
-8.19	-4.36
3.49	-1.89
23.2	12.8
-8	-11.2
-52.2	-32.9
1.82	-4.03
-2.16	-3.1
-21.7	-0.674
-34.8	-16.5
4.43	3.52
-26.2	-12
-17.7	-11.5
-44.6	-27.9
-5.27	-2.56
2.07	10.7
-20.9	-2.9
-50.8	-26.4
-48	-22.6
-27.5	-38.9
-7.13	10.7
10.8	5.09
15.7	-0.261
3.66	11.7
-5.83	-2.47
7.12	9.13
-12.9	-6.49
-11.3	-8.08
-3.09	-29.9
51.2	17.5
18.6	9.57
-27.8	-36.3
-9.75	3.86
-14.2	6.45
35.4	4.61
4.3	1.18
5.59	-8.39
-4.93	-13.2
24.3	7.15
-36.2	-9.35
-16.4	-0.529
31.2	30
-17.8	-16.3
43.6	24
-11.3	-28.9
22.6	12.1
22.9	2.16
33.7	-1.74
18.3	-8.81
72.4	22.9
-41.8	-20.5
4.47	5.65
66.9	5.5
-21.2	-11.3
-4.67	1.26
-7.46	-14.4
-69.4	-36.8
-65.6	-28
9.61	7.23
13.6	7.12
16.3	-1.32
7.9	4.13
46.9	21.1
-33.2	-14.7
-57.3	-10.9
-40.8	-7.98
4.12	1.37
-15.6	-28.4
-10.7	6.42
30.1	16.9
6.58	11.6
114	36.6
37.4	16.6
-22.5	-13.4
25.4	5.86
-18.3	-15.6
41.1	26.3
-28.5	-6.28
-8.63	-3.8
26.8	4.67
26.1	-0.215
-34.2	-12.4
0.837	-9.34
-18.1	-8.66
-17.4	-7.85
7.36	-4.87
-16.1	4.72
-35.7	5.99
-11.7	-9.12
55.2	23.5
-20.1	-1.09
-29.4	-17.3
27	14.8
-35.8	-11
7.15	8.49
8.32	8.69
-8.28	4.84
-7.48	-12.3
-17.5	-22.5
-17.2	2.3
31.6	9.09
-31.8	5.96
-1.2	4.86
-19.3	-19.8
-9.49	-4.15
-28.1	-16.5
5.25	6.14
19.6	21.2
-31.7	-10.1
-7.09	-0.829
-17.9	-10.2
-46.4	-18.2
-40.4	-19.6
21.3	19.5
-24.5	-14.6
-0.473	-15.4
41.9	38.5
35.3	15.8
-56.4	2.61
-48.5	-26.4
-5.17	2.81
41.4	-0.61
-6.57	-21
31.6	18.6
-1.45	5.33
50.5	32
10	9.19
-12.6	-10.8
-11.5	-12.7
49	-0.996
-2.88	-14.5
-17.1	-16.1
-17.3	-12.9
1.95	10.2
-2.28	-5.55
-14.3	-20.6
14.3	14.3
-21.6	-21.6
-52.9	-6.75
22.3	15.7
-16.2	-19.8
68.3	24.7
17.3	5.79
18.2	15.7
-1.92	2.6
-31.3	12.1
7.74	-7.91
28.3	15.2
-20.6	7.67
12	3.41
17.9	13.9
-6.4	-13.4
20.2	14.2
-27.3	-8.48
-8.25	29.1
-8.94	1.59
35.7	0.246
-3.97	9.52
41.3	1.12
-3.55	-6.52
19.7	13.4
-12.8	-6.21
13.4	-8.1
-24.9	-2.3
29.1	0.692
-19	0.459
-58.2	-9.6
7.5	6.22
-0.68	6.08
2.65	21.2
-54.8	-24
-19.3	-7.02
-38.4	1.82
-7.21	-4.61
11.9	-5.05
-3.35	6.3
35.4	14
-53.7	-25.8
6.09	-7.78
-11.6	6.27
-8.15	-13.2
-32.8	-15.6
35.5	10.6
-23.1	-3.63
18.7	13.2
-1.55	-0.382
-22.4	-9.24
12.3	-5.28
-2.15	12.9
-1.81	-1.77
-8.38	-12.9
1.82	-8.82
43.9	20.1
-27.3	-7.1
-17.3	-10.3
-18.1	-4.03
13.8	7.19
-10.5	-15.3
-45.1	-3.36
-2.8	-10.5
-12	-11.8
7.81	-1.01
11.4	6.1
-14.7	-12.3
-15.1	-16.2
-8.1	7.7
-1.29	-2.85
-36.4	-11.1
-4.55	1.09
-14.9	-0.62
-3.59	-0.124
25.7	25.5
-6.73	3.61
-16.2	-26.2
-19.6	-1.78
26.3	-3.35
-18.8	-3.22
-14.2	-8.96
38.2	24.5
15.8	11.1
13.8	-6.72
1.78	-2.91
-8.55	-7.99
36.1	2.41
33.4	26.6
35.2	6.31
39.5	9.19
4.82	4.49
9.65	-15.3
13.6	6.11
41	10.5
-5.65	-11.6
1.97	2.58
18	26.9
23.8	27.5
-23	-3.91
-28.9	-6.6
52.4	10.4
39.4	19.4
-0.978	18.7
2.5	2.61
28.6	29.4
-16.3	-1.55
8.22	4.97
1.69	1.28
0.421	-19.1
17.7	9.79
-14.6	-9.4
-34.8	0.387
3.79	14.8
22.1	30.8
-5.46	1.93
34.7	16.3
0.927	1.8
-36	-13.6
-28.9	-13.8
42.4	2.54
19.1	-3.07
-8.82	-9.45
69.8	22.7
-1.57	11.9
46.1	24
-7.99	0.31
-12.1	17.6
29.5	8.39
-27.3	-2.28
15.6	-1.23
-6.92	1.03
33.8	18.1
-26.5	-12.4
7.24	-11.4
27.5	9.8
16.5	17.7
36.2	29.4
-36	-9.06
9.67	7.7
39.8	11.7
24.8	17.7
-4.65	0.32
-0.824	0.43
17.4	6.41
23.6	22.5
-27.1	16.6
5	15.9
36.2	20.8
-40.1	-4.58
-13.9	-18.9
-24	0.0612
-27.2	-2.73
-25.8	-14.5
9.17	-2.52
5.7	0.544
-39.9	-8.99
48.6	19.6
-27.3	-21.1
21.9	27.1
32.4	16.7
65.4	12.2
-13.6	-0.75
-30.1	-0.49
51.5	32.4
-59.3	-22.5
-12.8	-16.1
-22.8	-3.95
-16.6	-15.7
7.75	-6.3
43.5	23.7
-3.63	1.88
59.1	33.9
31.1	17.6
31.7	9.78
-52.8	-34.6
-0.552	13.4
6.54	-20.2
51.1	22.1
16	-3.89
26.7	9.56
-19.4	-15.6
2.96	1.28
-31.3	-22
6.91	-4.27
-15.5	-21.2
-30.3	-6.39
16.1	17.7
36.7	17.8
52	26.8
-45.8	-44.3
17.7	22.7
35.1	28.4
8.91	1.02
47.2	15.8
6.83	-11.9
28.3	18.6
-27.5	-18.6
43.6	23.9
8.48	10
7.45	11
55.9	25.1
-17.5	-3.8
-30.6	-8.91
-3.61	0.003
44.6	34.7
78.6	32
25.7	9
-29.9	-4
5.87	2.72
30.2	11
0.0399	-9.97
18.4	-2.94
18.8	-2.31
-40	-20.2
16	5.5
-24.6	2.6
8.19	8.06
25.9	13
-30.1	-5.81
-32.3	-6.16
-11.1	0.569
-24.2	-12.2
-47.6	-35.6
-25.9	-14.4
-62.5	-6.23
-11.9	-15.1
-33.2	-24.8
-39.8	-8.67
-32.8	-24.8
23.3	17.8
5	-12.5
-16.9	24.2
9.44	4.64
30.2	17.8
-56.7	-6.36
36.1	-0.835
-8.16	-2.72
31.4	25.7
-19.9	-14.1
-33.5	-9.74
1.45	8.84
-47.9	-24.4
46.4	21.2
38.9	-2.32
13.2	-3.98
15.9	16.1
23.3	17.6
-10	0.347
-7.86	-26.3
-0.366	17.9
1.68	-5.94
-65	-47.6
-5.03	-9.9
63.8	16.3
52	44.3
19.5	6.73
-17.4	10.3
-49.4	-40.7
4.09	-5.43
-53.1	-18.5
21.9	22.8
18	23.4
3.81	-5.32
33.1	11.8
8.06	19.4
17.2	-3.33
1.02	-10.7
18.2	2.79
13.8	9.12
-32.2	-13.9
25.1	-7.5
40.7	15.7
-18.9	3.11
-29.5	-10.2
16.6	18.6
-53.6	-13.3
-50.3	-3.59
45.6	26.9
-45.2	-9.63
41.9	17.2
22.6	10.8
-36.5	0.792
10	19.5
34.2	0.844
-28.6	-6.55
18.5	10.3
-12.6	-15
-53.2	-32.8
6.4	17
45	4.86
52.7	23.6
29.5	13.8
7.22	4.76
27.6	-5.08
-27.7	3.61
16.7	5.91
20.1	1.22
-4.75	-13.2
71.5	33.5
12.8	16.2
-20.2	4.59
-18.2	3.74
-45.9	-11.1
-15.7	-12.8
-6.95	8.68
-26.6	-10.5
-20.8	-12.9
5.01	3.38
28.4	10.7
-0.957	11.3
8.23	-1.34
47.1	17.2
-46.7	-32.3
-23.2	-6.84
-9.05	14.4
-30.2	-13.6
-30.7	-1.82
0.0348	16.9
-42.7	-9.94
13.4	9.64
40	10.2
2.24	17.6
16	9.36
16.7	9.15
14.3	-15.2
0.356	3.76
-10	5.08
42	17.7
-16.2	-13.3
41.7	23.9
3.43	-1.52
2.86	8.86
-12.1	-12.9
-29.2	-16.1
-24.1	-25.6
-12.3	-14.3
15.1	-8.42
8.28	3.48
-6.65	5.96
-43.3	-18.3
-48.8	-11.3
3.08	-14.8
2.55	-5.54
-34.7	-22.9
2.71	11.2
-39.3	-9.54
-13.1	8.93
-39.8	-11.8
-49.2	-29
-20.6	7.53
-32.8	-22.3
2.54	6.21
-18.3	-12.4
41.2	-5.84
5.34	0.731
16.6	-7.46
-3.74	-0.767
32.2	6.78
2.85	14.3
-7.1	-5.67
-18.4	11.4
-11.7	2.32
4.35	5.17
20.7	0.142
-1.76	7.16
-13	-3.5
-36.2	-9.03
1.57	21.2
